question_id,question_text,rating,comment
47,"How did the duration of your camping trips change as the area developed from fields into an estate?",,""
48,"This was during what specific time of year or season?",,""
49,"This was during which decade or historical period?",,""
50,"This was during the height of your childhood or a specific summer?",,""
51,"Did the camp only happen during the school holidays or at other times of the year as well?",,""
52,"Were you permitted to camp on that ground during the week or was it strictly a weekend or holiday activity?",,""
53,"How did the permit requirement change as you grew older or as the regulations evolved over time?",,""
54,"Did the summer weather affect how often you went camping there?",,""
55,"Was the condition of the rough grass and gorse different in the summer compared to other seasons?",,""
56,"Did the requirement for a permit change depending on whether it was summer or not?",,""
57,"Were there shorter breaks between the terms as well?",,""
58,"Did the timing of these holidays vary from year to year?",,""
59,"What activities or traditions typically filled those other school breaks?",,""
60,"How long did you stay during the Easter holiday?",,""
61,"How long did you have for the Whitsun break?",,""
62,"How long was your Christmas holiday compared to the others?",,""
63,"Did you engage in any specific games or pastimes with your friends during those other holiday periods?",,""
64,"Were there particular community traditions or events that took place during your Easter, Whitsun, or Christmas breaks?",,""
65,"Did the nature of your activities change depending on whether it was a short week-long break or the longer summer holiday?",,""
66,"What specific crops were you harvesting in the fields?",,""
67,"Did you work on your own family's land or for other farmers?",,""
68,"Was the harvesting work done primarily by children or by adults in your community?",,""
69,"Was it safe to ride without a saddle or bridle?",,""
70,"Did you ride together or did everyone take turns?",,""
71,"How did the horse react when you were sitting on its back?",,""
72,"Did the farmer ever discover what you were doing?",,""
73,"What would have happened if the farmer had objected to the ride?",,""
74,"Were there other times when the farmers turned a blind eye to your antics?",7,""
75,"What kind of traps or techniques did you use to catch the rabbits?",8,""
76,"Did you and your friends keep the rabbits you caught or just eat them?",8,""
77,"How did the farmers or landowners react when you went into the hedges or fields to hunt?",8,""
78,"Who specifically enforced the rule against keeping the rabbits?",8,""
79,"What happened to the rabbits after they were caught if they couldn't be kept?",8,""
80,"Was there any particular reason or consequence associated with keeping the rabbits?",7,""
81,"Were the farm laborers compensated in any other way for the rabbits they caught?",6,""
82,"Did the farmer ever provide the specific tools or sticks needed to catch the rabbits?",8,""
83,"How did the price increase from sixpence to ninepence reflect the changing value of farm labor at that time?",8,""
84,"How far was your school in Ipswich from where you lived?",8,""
85,"Did you have to travel a long way every day to get there?",8,""
86,"Was the education in Ipswich different from what you would have received locally?",8,""
87,"What specific confusion or ambiguity in PS22D's previous description of their schooling prompted the need for this clarification?",,""
88,"Does the repetition of ""school"" signal a realization that the previous answer conflated different types of educational institutions or phases?",,""
89,"Is the clarification intended to distinguish between formal schooling and informal learning experiences like the farm labor mentioned earlier?",,""
90,"Was the school located within Ipswich town itself or in a nearby village?",,""
91,"What was the specific name of the school you attended?",,""
92,"How far was it from your home or the harvest fields you mentioned earlier?",,""
93,"Why was the school demolished or closed down?",,""
94,"Where did you go to school after that location ceased to exist?",,""
95,"Is the site of the old gasworks and school still recognizable in the area today?",,""
96,"What were the physical conditions of the classrooms and the building itself?",,""
97,"How large was the school and what was the typical class size?",,""
98,"What kind of teaching methods or disciplinary practices were used there?",,""
99,"In what specific ways did the school feel hard for the children?",,""
100,"Did the difficulty stem from the physical conditions of the building or the strictness of the teachers?",,""
101,"Were there particular punishments or disciplinary methods that contributed to this harshness?",,""
102,"Were the lessons themselves physically difficult for you to endure?",,""
103,"Did the teachers use harsh methods or punishments to enforce these hard lessons?",,""
104,"What specific subjects or types of instruction made the lessons feel so hard compared to other aspects of school?",,""
105,"Did you receive a caning for minor infractions like talking out of turn, or was it reserved for serious misconduct?",,""
106,"Were the punishments administered publicly in front of the whole class, or did they happen privately?",,""
107,"Did you ever witness a fellow student getting caned for something you thought was justified?",,""
108,"Were there any exceptions to the rule for talking, such as answering a teacher's question?",,""
109,"Did the cane punishment apply equally to boys and girls who talked in class?",,""
110,"How frequently did students receive the cane for talking in a typical school day?",,""
111,"How frequently did you experience being caned in a typical week?",,""
112,"Were there specific teachers who used the cane more than others?",,""
113,"Did the frequency of punishment vary depending on the time of day or the subject being taught?",,""
114,"What specific subjects were taught in those lessons?",,""
115,"Did the strict discipline extend to all subjects or just certain ones?",,""
116,"How long did a typical lesson last in that school?",,""
117,"What specific practical subjects were included in the curriculum?",,""
118,"Could you describe a typical hands-on activity from one of those lessons?",,""
119,"Did these practical lessons feel different from the strict academic subjects you mentioned earlier?",,""
120,"What specific types of practical lessons, such as cooking or carpentry, did your school offer?",,""
121,"How did the instruction in these practical subjects differ from the strict, punishment-focused atmosphere of your academic classes?",,""
122,"Were there any particular practical activities that you enjoyed or excelled at, similar to your single ""excellent"" report in another subject?",,""
123,"Did the manual training cover other subjects besides woodwork?",,""
124,"How long did each woodwork lesson typically last?",,""
125,"Were you allowed to keep the items you made in woodwork class?",,""
126,"What specific tools were available for the students to use in the manual class?",,""
127,"How did the students learn to use these tools if there was only one lesson a week?",,""
128,"What kind of finished objects did you typically create during these woodwork sessions?",,""
129,"What specific type of lessons or activities continued after the age of fourteen?",,""
130,"Did the ironwork and woodwork classes involve creating functional tools or purely decorative items?",,""
131,"How did the school structure the progression of skills from the basic woodwork taught at ten to the iron patterns learned at fourteen?",,""
132,"What was the name of the town you mentioned?",,""
133,"Can you describe what the town looked like during that time period?",,""
134,"Were there other schools or similar institutions located in that specific area?",,""
135,"What specific subjects or skills were taught in the manual school that weren't covered in your regular lessons?",,""
136,"How did attending the manual school in the middle of town change your daily routine or travel arrangements?",,""
137,"Was the instruction at the manual school significantly different in style or discipline compared to the regular classroom where you received the cane?",8,""
138,"Why was woodwork separated from the regular school curriculum and taught at a different location?",8,""
139,"Did other children in the town attend this manual school as well, or was it specific to your group?",8,""
140,"What were the facilities like at this manual school compared to your main school?",8,""
141,"Was the half-day schedule for the Manual School fixed, or did it vary depending on the season?",8,""
142,"Did you attend the Manual School in the morning or the afternoon?",5,""
143,"Were all the students from your main school sent to the Manual School, or only those with a specific interest in woodwork?",8,""
144,"How did the other schools schedule the rest of the week compared to your arrangement?",5,""
145,"What specific subjects or activities filled those remaining days at the other schools?",8,""
146,"Was the curriculum standardized across all schools, or did each school decide independently what to teach during that time?",8,""
147,"Who exactly did the schools compete against in these afternoon football matches?",8,""
148,"Why was the arrangement specifically designed so that the football only took place during the break from two to five o'clock?",8,""
149,"Did the schools share a single playing field, or did the march involve traveling to a different location for each match?",8,""
