question_id,question_text,rating,comment
76,"Is there a specific reason why they go in after break instead of earlier?",,""
77,"How does this schedule change affect the rest of their day or activities?",,""
78,"What specific subject or activity is scheduled for Wednesday?",,""
79,"Are there any changes or exceptions to the usual Wednesday schedule?",,""
80,"Who is responsible for organizing or leading the activities on Wednesday?",,""
81,"What specific event or activity is dependent on the weather tomorrow?",,""
82,"Why is the weather condition important for Wednesday's schedule?",,""
83,"What is the plan if it is not raining tomorrow?",,""
84,"What specific subject or topic is being referred to with ""you've got""?",,""
85,"Is this related to a scheduled event or assignment on Wednesday?",,""
86,"What is the expected outcome or action associated with what ""you've got""?",,""
87,"What was the unclear utterance that KPYPSUGP intended to convey?",,""
88,"Could the unclear utterance be related to the schedule or activities on Wednesday?",,""
89,"Was KPYPSUGP attempting to clarify or ask a question about the previous discussion?",,""
90,"What specific context or topic was the ""yeah"" responding to?",,""
91,"Was there a preceding question or statement that prompted this affirmation?",,""
92,"How does this ""yeah"" contribute to the ongoing discussion about Wednesday's schedule?",,""
93,"Why don't you like the library?",,""
94,"What specifically about the library do you dislike?",,""
95,"Has your opinion about the library changed over time?",,""
96,"What specific changes were made to the library?",,""
97,"Why did they decide to make those changes?",,""
98,"How do those changes affect your experience in the library?",,""
99,"What specific aspect of the library did you like?",,""
100,"Was there something particular that made you enjoy the library?",,""
101,"Did your opinion of the library change over time?",,""
