question_id,question_text,rating,comment
97,"Is the speaker asking for permission to pitch an idea to the headmistress?",,""
98,"1. How did she determine that ""ms"" was being used informally instead of formality?",,""
99,"2. What context or situation led her to use ""you know"" in that specific sentence about the title?",,""
100,"3. Did she clarify what Rich meant by referring to someone as a ""miss"", and how often is this usage in formal or informal settings?",,""
101,"How does the speaker's intention to determine Rich's title (Ms.) relate to their prior expectations or assumptions about the conversation topic?",,""
102,"What implications does the mention of ""feminist version"" of titles have on the speaker's understanding of the context and the conversation flow?",,""
103,"Can the speaker's use of non-committal responses (e.g. ""I'll suppose"") effectively signal the need for further clarification or guidance in this part of the conversation?",,""
104,"Why did the speaker pause before typing the keyboard noises?",,""
105,"",,""
106,"How does the keyboard noise relate to the current QUD, if at all?",,""
107,"",,""
108,"",,""
109,"Is the speaker's intent behind the keyboard noise being displayed on screen relevant or retrievable in the context of the conversation?",,""
110,"Can KC6PSUGP explain what kind of information they are processing with that utterance?",,""
111,"Is KC6PSUGP expecting PS0BA to provide more context or clarify their intentions regarding the previous topic?",,""
112,"Does KC6PSUGP's use of keyboard noises suggest a technical issue, a change in conversation topic, or something else entirely?",,""
113,"What does Scottie mean by 'process something about a picture'?",,""
114,"How exactly would she put 'fuck you' on a caption, and what kind of caption is it for?",,""
115,"Is there any particular reason why Scottie wouldn't be interested in processing something about the picture?",,""
116,"What does KC6PSUNK imply about the potential implications or consequences of Scottie's response to the conversation?",,""
117,"Can Scottie's potential willingness to process something about a picture be tied to any specific context or situation that was mentioned earlier in the conversation?",,""
118,"Is KC6PSUNK's utterance related to any unresolved issues or problems that were introduced by the conversation so far, such as the discussion of titles or honorifics?",,""
