question_id;question_text;rating;comment
47;Are there any alternative strategies or solutions being considered to address the data integrity issues more efficiently?;;
48;"What exactly is the ""overspend on the salary"" related to Jason?";;
49;How will the adjustment of the salary overspend be handled in the overall salary review in July?;;
50;What are the implications of not going for the four point three extra people mentioned?;;
51;What specific actions are planned to address the PWP five-year overspend?;;
52;How will the review process for the two FTEs covering the six months be conducted?;;
53;What measures are being taken to resolve the data integrity issues on units, particularly the fourteen nominal provision mentioned?;;
54;What specific factors contributed to the two-point-seven productivity performance?;;
55;How do the late arrivals of billing and collection, pensions conversion, and regionalization impact the overall budget beyond the mentioned overspend?;;
56;What are the concrete steps or decisions needed to address the potential overspend before June?;;
57;"What does the ""two point"" refer to specifically?";;
58;"How was the productivity performance measured to reach the ""two point"" figure?";;
59;"What factors contributed to the increase from the initial ""two point seven"" to the current ""two point""?";;
60;What does the productivity performance metric of 2.8 specifically measure?;;
61;How was the productivity performance of 2.8 calculated or derived?;;
62;What factors contributed to the increase from 2.7 to 2.8 in productivity performance?;;
63;What specific actions are being taken to address the overtime budget overrun?;;
64;How do we plan to differentiate between overtime due to productivity gaps and overtime due to habitual practices?;;
65;What is the current strategy for managing the increased volume of quotes and its impact on overtime costs?;;
66;What specific factors are contributing to the 100% increase in quote volume?;;
67;How does the overtime for quotes compare to other departments in terms of cost and necessity?;;
68;What strategies are being considered to manage or reduce the overtime associated with quotes?;;
69;What is the current policy on overtime pay for contract people?;;
70;How does the increase in quote volume impact the overall budget?;;
71;Are there plans to adjust the budget to accommodate the higher overtime costs?;;
72;What specific aspects of the overtime bill for quotes alone are you most concerned about?;;
73;How do you plan to address the 100% increase in quote volume in relation to overtime?;;
74;What steps are being taken to differentiate between necessary overtime and Parkinson's law-related overtime?;;
75;What specific areas are incurring the most overtime costs?;;
76;How does the current overtime expenditure compare to the budgeted amount?;;
77;Are there any plans to address or reduce the overtime costs in the near future?;;
78;What specific assumptions were made about the post-driven response model and how do they compare to current performance?;;
79;How does the budget allocation for overtime in the quotes section differ from other departments, and why?;;
80;What measures are being considered to address the marginal productivity drop from 2.7 to 2.6 in the servicing sections?;;
81;What specific factors are contributing to the 100% increase in overtime for the quotes team?;;
82;How does the current overtime situation compare to the initial budget allocations for overtime?;;
83;What strategies are being considered to address the significant increase in overtime for the quotes team?;;
84;What is the current budget allocation for the fourteen people who were not initially budgeted for?;;
85;How does the unbudgeted overtime for these fourteen people impact the overall project timeline?;;
86;What strategies are being considered to mitigate the financial and operational risks associated with this oversight?;;
87;What is the current policy regarding overtime for contract temps versus full-time employees?;;
88;How does the unbudgeted overtime for these ten people impact the overall project timeline or deadlines?;;
89;Are there any plans to adjust the budget or staffing to accommodate this unexpected overtime?;;
90;What specific improvements are expected to come through in the second half of the year that will reduce the impact of the quotes problem?;;
91;;;
92;How do we plan to separate the proportion of quotes work from the overall overtime costs to get a more accurate picture?;;
93;;;
94;What actions are being considered to prevent or mitigate the projected three hundred thousand pounds overspend on overtime for the year?;;
95;What specific aspects of the budget are we temporarily covering?;;
96;How long do we expect this temporary coverage to last?;;
97;What are the potential risks if we are not covering the overspend temporarily?;;
98;What specific productivity target (e.g., 2.8) are we referring to, and how was it determined?;;
99;How do the unavailable team hours impact the current overtime budget and forecast?;;
100;What concrete actions are being considered to address the productivity gap and overtime overspend?;;
101;"What exactly are ""auto-offs and units"" and how do they impact the current situation?";;
102;"How does the assumption of no change in the situation apart from ""auto-offs and units"" affect the budget projections?";;
103;What specific measures or adjustments are being considered to address the productivity issues mentioned?;;
104;"What specific ""auto-offs and units"" are you referring to?";;
105;"How do these ""auto-offs and units"" impact our current situation?";;
106;"Are there any plans to address the issues caused by these ""auto-offs and units""?";;
107;"What specific changes in the situation are being referred to with ""auto-offs and units""?";;
108;"How does the mention of ""as from now"" impact the budgeting or forecasting discussed earlier?";;
109;"What is the significance of the phrase ""Well th since"" in relation to the previous points made about overtime and productivity?";;
110;What specific events or changes occurred in December that are relevant to the current discussion?;;
111;"How does the situation ""as from now"" differ from the situation since December?";;
112;What was the impact of the changes that happened in December on the current budget and productivity issues?;;
113;What specific performance metrics are you referring to when you mention maintaining the performance prior to December?;;
114;How do you plan to ensure that everything else remains equal to sustain this performance?;;
115;What factors or variables could potentially disrupt the maintenance of this performance level?;;
