question_id,question_text,rating,comment
32,"What is the specific name of the estate that PS22D was attempting to identify?",,""
33,"Is the cough a momentary physiological interruption or does it indicate that the speaker needs a break?",,""
34,"Did the interruption disrupt the interviewee's train of thought regarding the name of the estate?",,""
35,"How will the flow of the conversation be restored to answer the pending question once the coughing stops?",,""
36,"What is the missing noun intended to complete the fragmented question ""What were the...?""",,""
37,"Is the speaker inquiring about the ""private houses,"" the ""council houses,"" or the ""Old Plantation"" mentioned in the previous turn?",,""
38,"What specific attribute or detail of those entities was the speaker attempting to clarify?",,""
39,"What specific noun is implied by the gap in the utterance ""What was the like?""",,""
40,"Is the interviewer seeking a sensory description of the ""common ground"" or a description of the social activities that took place there?",,""
41,"How does the answer to this question further the contrast between the open landscape of the interviewee's ""roaming"" childhood and the structured housing estates described previously?",,""
42,"Which river was it that the common ground ran down to?",,""
43,"What was the riverbank like during your childhood?",,""
44,"Did you and the other children spend a lot of time playing by the water?",,""
45,"Who else would join you in these camping trips?",,""
46,"What did you spend your time doing while you were camped out there?",,""
47,"How did you manage to feed yourselves during those stays?",,""
48,"During which period of your life did these camping trips take place?",,""
49,"Was this primarily during the summer holidays?",,""
50,"How many years did this practice of camping continue before the area was developed?",,""
51,"Was it specifically during the summer break, or did you camp there during other holidays as well?",,""
52,"Did you usually go with a group of school friends, or was it more of a family arrangement?",,""
53,"Did you spend a large portion of your summer holidays there, or was it just a single week-long trip each year?",,""
54,"What activities did you usually do during those summer weeks?",,""
55,"Were there other children or friends who joined you in these summer camps?",,""
56,"Did the weather ever force you to move your makeshift tents, or did you stay in the same spot all summer?",,""
57,"Which other school holidays did you have besides the one in August?",,""
58,"How long did those other holiday periods typically last?",,""
59,"Did you engage in the same activities, such as camping on the common ground, during these other breaks?",,""
60,"How long did you get for those other holidays?",,""
61,"How long did you stay in school in total?",,""
62,"How long did you live in that area?",,""
63,"Did you spend most of your time outdoors near the plantation, or did you do things in the town as well?",,""
64,"Which of your friends or siblings usually joined you in these holiday activities?",,""
65,"Were there any particular games or local traditions that you all took part in during those months?",,""
66,"What did you actually do when you went harvesting?",,""
67,"What kind of crops were you harvesting?",,""
68,"Were you helping out the farmers for money or was it just for fun?",,""
69,"Did you ride them bareback or with a saddle?",,""
70,"Who owned the horses you were riding?",,""
71,"Did you have permission to ride them, or were you doing it in secret?",,""
72,"Did he explicitly give you permission, or were you just doing it behind his back?",,""
73,"Was he generally a lenient man, or did he just have a soft spot for the local children?",,""
74,"Did you ever have a close call where he almost caught you?",,""
75,"How did you go about catching them?",4,""
76,"What did you do with the rabbits once you had caught them?",6,""
77,"Who else used to join you in catching rabbits?",6,""
78,"Who did the rabbits go to if you couldn't keep them?",6,""
79,"Was it because they were considered the property of the farmer?",6,""
80,"Did you ever try to sneak one home in secret despite the rule?",6,""
81,"Did you have to hand the rabbits over to the farmers or the laborers?",4,""
82,"Did you receive any payment or reward for the rabbits you caught?",6,""
83,"Was catching the rabbits seen as a helpful contribution to the farm, or was it just a game for you?",6,""
84,"Did you live in Ipswich or did you have to travel there from the countryside?",4,""
85,"How did you typically make the journey to school each day?",6,""
86,"Did you feel that the school environment in Ipswich was a stark contrast to the rural life you described?",6,""
87,"Was it school you were referring to for those last four years, or were you talking about something else?",,""
88,"How did the school you attended for those final four years differ from the ""ordinary"" school you attended as a child?",,""
89,"Did this shift in your education happen because you had started working on the farm?",,""
90,"Was the school located in Ipswich, as previously suggested?",,""
91,"How far was this school from the fields where you spent your holidays?",,""
92,"Was it a small village school or a larger institution in a town?",,""
93,"When did it close down?",,""
94,"Do you know why it was closed?",,""
95,"What stands on that site today?",,""
96,"What did the school building and the classrooms actually look like?",,""
97,"Were the teachers strict, or was it a more relaxed environment?",,""
98,"Do you remember a particular subject or activity that you enjoyed most?",,""
99,"Do you mean the academic work was difficult or the discipline was strict?",,""
100,"What happened in the classroom when the teachers were being hard?",,""
101,"How did you feel about going to school knowing it was so hard?",,""
102,"Was it the complexity of the subjects themselves that made the lessons hard?",,""
103,"Or was the ""hardness"" more about the strict discipline and the teachers' methods?",,""
104,"Did this environment make you feel intimidated or reluctant to go to school?",,""
105,"Did you personally receive the cane often, or was it something you mostly witnessed?",,""
106,"Who was the teacher most known for using the cane?",,""
107,"Looking back, how do you think that kind of discipline affected your overall relationship with school?",,""
108,"Was it any kind of talking, such as whispering to a friend, or only if you were disrupting the class?",,""
109,"Did most of the students get the cane for talking, or were some targeted more than others?",,""
110,"Do you think that kind of discipline actually worked to keep the students quiet?",,""
111,"Did other students get the cane as frequently as you did?",,""
112,"How did that constant threat of punishment affect your attitude toward learning?",,""
113,"Looking back, do you think that kind of discipline was common for schools at that time?",,""
114,"Which specific subjects were taught in these lessons?",,""
115,"How did the nature of these lessons contribute to the speaker's description of the school as ""hard""?",,""
116,"Did the types of lessons vary across the different stages of schooling mentioned by the speaker?",,""
117,"What specific subjects or activities counted as practical lessons in that school?",,""
118,"Did you find those practical activities easier or more enjoyable than the academic ones you struggled with?",,""
119,"Was the atmosphere in the practical lessons different from the strict environment of the classroom where the cane was used?",,""
120,"What specific subjects or activities counted as practical lessons at that time?",,""
121,"Did you enjoy those practical lessons more than the academic ones you mentioned?",,""
122,"Did you find you were more successful in those practical activities than in the subjects where you received ""poor"" marks?",,""
123,"What was the specific content of the utterance that is marked as unclear?",,""
124,"Did this turn seek further elaboration on the woodwork lessons or introduce a different practical activity?",,""
125,"How did the response to this unclear turn shape the subsequent trajectory of the conversation?",,""
126,"Was it a physical textbook you read from, or a set of specific project instructions?",,""
127,"What kind of diagrams or examples were included in the manual?",,""
128,"Did you have to complete a specific series of projects listed in the manual to pass the class?",,""
129,"Which school or town was that in?",,""
130,"Was the woodwork shop a separate building or part of the main school?",,""
131,"Did the atmosphere in the workshop differ from the strict environment of the other classrooms?",,""
132,"What was the name of the place you mentioned?",,""
133,"Which town was this in?",,""
134,"Was the workshop a separate building from your main school?",,""
135,"Was the manual school a separate building from your main school?",,""
136,"What did you actually make during your time there?",,""
137,"Did all the students attend the manual school, or was it only for certain people?",,""
138,"How did you travel from your regular school to the manual school?",6,""
139,"Did other students from different schools in the town also attend the manual school?",6,""
140,"Did you prefer the environment of the manual school compared to your regular classrooms?",6,""
141,"How did you get to the manual school for those half-days?",6,""
142,"Did you go there as a whole class, or just a small group of students?",6,""
143,"Did you get to keep the things you made during those sessions?",6,""
144,"Which other schools in the town shared this manual school facility?",6,""
145,"Did those other schools also send their students for only half a day a week?",4,""
146,"How was the schedule coordinated between all the different schools to ensure everyone had a turn?",5,""
147,"Which other sports did you compete in besides football?",6,""
148,"Where was this place you used to march to for the games?",6,""
149,"Why were the football matches scheduled so late in the afternoon?",6,""
