,question_id,question_text,rating,comment
112,112,How did PS2Y5's father react to the news that he had successfully acquired the property?,,
113,113,"What exactly was the amount paid for the property, and how did PS2Y5 manage to arrange the full payment without borrowing?",,
114,114,"What exactly did the Co-op member mean by ""it would pay you to give a decent price for it""?",,
115,115,Did the Co-op member's suggestion imply that there was some strategic advantage in bidding higher?,,
116,116,How did the speaker's response to the Co-op member reflect their broader business philosophy?,,
117,117,"What did PS2Y5 mean by ""the more money they had, the more they had to share""?",,
118,118,How did the Co-op's financial structure influence the auction dynamics?,,
119,119,Were there any specific rules or expectations about sharing profits among Co-op members during that time?,,
120,120,"What specific circumstances made the place a ""good place""?",,
121,121,How did the timing of opening on your birthday influence your experience or memories of the event?,,
122,122,"Were there any particular challenges or notable events that occurred during the opening on January 4, 1955?",,
123,123,What specific strategies did you use to get people to start coming to your new shop?,,
124,124,How did you manage the transition from the old shop to the new one while keeping customers engaged?,,
125,125,What factors contributed to the quick acceptance of your new shop by the local community?,,
126,126,What specific plans did you have for the flat and warehouse you mentioned?,,
127,127,Why did you decide to come home and settle instead of continuing with your business plans?,,
128,128,How did the presence of your parents influence your decisions about the business and your future plans?,,
129,129,What specific items or product categories did you stock that made your shop stand out from competitors?,,
130,130,How did you manage inventory and ensure you always had what customers asked for?,,
131,131,Can you share an example of how word-of-mouth advertising benefited your business in a tangible way?,,
132,132,What specific item or service did the customer want that was particularly special or unusual?,,
133,133,How did you manage to obtain or provide that special item or service for the customer?,,
134,134,Were there any challenges or notable experiences associated with fulfilling that special request?,,
135,135,What specific items or products were most commonly ordered in bulk during the summer months?,,
136,136,"How did you manage to consistently supply such large orders, especially with fifty items per order?",,
137,137,Did you have any challenges or memorable experiences with customers who placed these large summer orders?,,
138,138,What specific variety of Webbs Curly lettuce did you grow that year?,,
139,139,How did the gentleman from the country react when he realized Mrs. wasn't actually there that day?,,
140,140,Did any of your regular customers ever request items that were particularly unusual or difficult to source?,,
141,141,What specific strategies did you use to manage customer expectations when dealing with visitors who wanted different products than the locals?,,
142,142,How did you handle situations where regular customers complained about visitors purchasing more stock?,,
143,143,"Did you ever encounter instances where the extra stock bought for visitors led to shortages for your regular local customers, and if so, how did you resolve them?",,
144,144,What specific practices did you implement to ensure regular customers were prioritized during shortages?,,
145,145,How did you handle situations where visitors' purchases significantly impacted the availability of stock for local customers?,,
146,146,What strategies did you use to balance the needs of both visitors and regular local customers during peak seasons?,,
147,147,What specific practices or strategies did you use to prioritize regular customers during shortages?,,
148,148,How did you balance the needs of visitors and locals when managing inventory?,,
149,149,Did you encounter any challenges or resistance from other shopkeepers regarding your approach to customer service?,,
150,150,What factors contributed to the steady all-year-round trade?,,
151,151,"How did seasonal variations, if any, affect the business?",,
152,152,Were there specific strategies or adaptations that helped maintain this consistency?,,
153,153,What specific types of passers-by contributed to the extra business during the summer?,,
154,154,How did the presence of these passers-by impact the day-to-day operations of the shop?,,
155,155,Did the increase in passers-by during the summer lead to any changes in inventory or staffing?,,
156,156,"- How exactly did the Christmas Club work, and what kind of benefits did it offer to your customers?",,
157,157,"- Can you elaborate on how you managed the separate account for the Christmas Club, and why you chose not to use the funds in the till?",,
158,158,- Did you notice any significant differences in the types of goods that visitors versus locals preferred during the holiday seasons?,,
159,159,What specific financial strategies did you use to manage the Christmas Club savings?,,
160,160,How did you decide which items to prioritize for your customers during the holiday season?,,
161,161,Did you encounter any challenges in maintaining separate accounts for the Christmas Club funds?,,
162,162,What specific factors influenced your decision to become a shop owner as a child?,,
163,163,"How did your sister's career path differ from her initial aspirations, and what led to that change?",,
164,164,Did your family's background or experiences play a role in shaping your career choices?,,
