,question_id,question_text,rating,comment
84,84,"What specific ""olden days"" is the child referring to?",,
85,85,How does the child perceive the difference between his time and the time being discussed?,,
86,86,"What prompted the child to ask about cars from ""your day""?",,
87,87,"What specific aspect of the ""olden days"" is PS38G's son most curious about?",,
88,88,How does PS38G's son perceive the difference between his own time and PS38G's time?,,
89,89,What other questions about the past has PS38G's son asked that might have led to this conversation?,,
90,90,What is the significance of mentioning Jimmy Savile in this context?,,
91,91,"What is the connection between Jimmy Savile and the previous discussion about ""the olden days""?",,
92,92,"Why did PS38G respond with ""[unclear] yeah"" to the mention of Jimmy Savile?",,
93,93,"What specific aspects of ""Top of the Pops"" make it seem so old and ancient to you?",,
94,94,"How do you think the portrayal of the past in shows like ""Top of the Pops"" influences younger generations' perceptions of history?",,
95,95,"Do you think the nostalgia associated with shows like ""Top of the Pops"" is more about the content or the era it represents?",,
96,96,What exactly was Pan's People?,,
97,97,How did Pan's People relate to Top of the Pops?,,
98,98,Why did mentioning Pan's People make PS38G laugh?,,
99,99,What specific changes in music television programming led to the shift from live performances to videos?,,
100,100,How did the transition to videos impact the way audiences experienced music on television?,,
101,101,Were there any notable controversies or debates surrounding the shift from live performances to videos?,,
102,102,What specific video satellites are you referring to?,,
103,103,How do these video satellites differ from traditional television broadcasting?,,
104,104,Are there any particular advantages or disadvantages to using video satellites for television programming?,,
105,105,What specific aspect of progress are you referring to with that laugh?,,
106,106,Are you laughing because you find the idea of progress amusing or ironic?,,
107,107,Do you think the current state of progress is better or worse than the old days?,,
108,108,What specific songs with naff dancers are you referring to?,,
109,109,Can you recall any particular performers or groups known for these naff dance routines?,,
110,110,How did these naff dance performances compare to other contemporary acts of that time?,,
111,111,"What is the song ""Do the Buster"" that PS388 mentioned?",,
112,112,"Why does PS38G say ""Oh I can't"" in response to the mention of ""Do the Buster""?",,
113,113,"Is there a specific reason or memory associated with ""Do the Buster"" that PS38G is recalling?",,
114,114,"What specific aspects of ""Top of the Pops"" make it difficult for you to watch it every night?",,
115,115,"How do you typically spend the hour when ""Top of the Pops"" is on air?",,
116,116,Are there particular segments or features of the show that you find more engaging than others?,,
117,117,"What specific aspects of ""Top of the Pops"" make it difficult for you to watch every night?",,
118,118,"How often do you typically watch ""Top of the Pops,"" and what usually prevents you from watching it more frequently?",,
119,119,Are there particular segments or features of the show that you find more engaging than others?,,
120,120,"What exactly was ""Do the Bump"" and why was it considered awful?",,
121,121,"Did ""Do the Bump"" have a specific dance associated with it?",,
122,122,Were there other similar dance songs from that era that were also considered naff?,,
123,123,"What specific memory or association does ""Do the Bump"" trigger for you?",,
124,124,"How did ""Do the Bump"" compare to other dance trends of that era in your opinion?",,
125,125,"What made ""Do the Bump"" stand out or memorable for you, if at all?",,
126,126,What might have prompted PS38G to clear their throat at that moment?,,
127,127,Could the throat-clearing indicate a shift in topic or a pause in thought?,,
128,128,Was there any non-verbal cue or contextual factor that might have influenced this utterance?,,
129,129,What specific aspect of the conversation made you feel old?,,
130,130,Are there particular songs or trends from that era that you find particularly nostalgic or cringeworthy?,,
131,131,How do you think the evolution of music and dance trends reflects changes in societal values over time?,,
132,132,"What exactly was the ""Do the Footsie"" dance like?",,
133,133,"Do you think ""Do the Footsie"" was as popular as ""Do the Bump""?",,
134,134,"Was ""Do the Footsie"" performed on Top of the Pops as well?",,
135,135,What specific memories or emotions do you associate with watching Top of the Pops as a kid?,,
136,136,Did you have any favorite performers or songs that stood out during those TV sessions?,,
137,137,"How often did you watch Top of the Pops, and was it a family activity or something you did alone?",,
138,138,What time did you usually watch Top of the Pops as a kid?,,
139,139,How old were you when you started watching the show?,,
140,140,Did your family have any specific traditions around watching Top of the Pops?,,
141,141,What specific aspect of taping shows with a cassette machine are you referring to?,,
142,142,Do you recall any other shows you used to tape besides Top of the Pops?,,
143,143,Were there any particular reasons why you might not remember taping shows with a cassette machine?,,
144,144,What specific shows or programs did you used to record with your cassette machine?,,
145,145,How often did you record TV shows this way?,,
146,146,Did you ever share these recordings with friends or family?,,
147,147,What specific aspect of the conversation triggered PS38G's laughter?,,
148,148,Is the laughter a reaction to the content of the conversation or the manner in which it was delivered?,,
149,149,"Does PS38G's laughter indicate agreement, amusement, or something else in this context?",,
150,150,"What specific memory or experience was PS38G affirming with ""Yeah""?",,
151,151,Did PS38G recall a particular instance of taping Top of the Pops when responding?,,
152,152,"What emotions or feelings did PS38G associate with the act of taping shows, as suggested by the ""Yeah""?",,
153,153,What specific context or situation prompted the need for quiet during the tape recording?,,
154,154,"Who was being asked to be quiet during the recording, and why?",,
155,155,How did the presence of background noise or interruptions affect the quality of the recorded tapes?,,
156,156,What were the dynamics like with five of you gathered around?,,
157,157,What were you all watching or listening to together?,,
158,158,How did having five of you together influence the experience?,,
159,159,What exactly made your household so chaotic during TV time?,,
160,160,How did you and your siblings typically resolve conflicts over what to watch?,,
161,161,Did your parents ever intervene to manage the bedlam during TV time?,,
162,162,What specific aspect of the situation made you laugh?,,
163,163,Was the laughter a reaction to the memory itself or something else?,,
164,164,"Did the laughter serve a particular conversational function, such as easing tension or reinforcing shared experience?",,
165,165,What specific aspect of the conversation led to your confusion?,,
166,166,Could you clarify what part of the discussion is baffling you?,,
167,167,Is there a particular topic or detail that you're struggling to follow?,,
168,168,What specific aspect of the conversation left you baffled?,,
169,169,Could you clarify what part of the discussion is confusing you?,,
170,170,Is there a particular point or detail that you're struggling to understand?,,
171,171,What specific clue is PS38G referring to?,,
172,172,Why does PS38G feel the need for a clue at this point in the conversation?,,
173,173,What is the underlying question or topic that PS38G is trying to address with this request for a clue?,,
174,174,What kind of transport are you referring to?,,
175,175,Why do you think there might be transport in that area?,,
176,176,What makes you ask about transport specifically at this point in the conversation?,,
177,177,What specific type of transport are you referring to?,,
178,178,Why is transport relevant to the location we're discussing?,,
179,179,Are you trying to hint at a particular landmark or area known for transport?,,
