question_id,question_text,rating,comment
93,"3. How does PS0EH's ""sshh"" relate to the ongoing conversation and the Question Under Discussion at that moment?",3,""
94,"Why does PS0EH utter ""Sshh"" at this specific moment, potentially in response to a preceding utterance about Neil or the seafront incident, and what immediate conversational goal does this attempt to achieve?",1,""
95,"",0,""
96,"What specific aspect of the ongoing conversation (perhaps the mention of Neil, the seafront, or the previous laughter) does PS0EH's ""Sshh"" primarily seek to address or redirect, given the principles of relevance defined by the QUD framework?",1,""
97,"",0,""
98,"How does the nature of this ""Sshh"" (its timing, repetition alongside other speakers, and context) reflect on the conversational dynamics, power structure, or the specific QUD that the participants are currently engaged with at this point?",3,""
99,"Why does PS0EH feel the need to demand silence specifically at this moment, just after PS0EB's comment about Neil and the television?",3,""
100,"How does PS0EH's question relate to the previous conversation about Neil and the television, and what specific aspect of that discussion is it addressing?",3,""
101,"What conversational implicature or politeness strategy might be underlying PS0EH's direct command to be quiet?",3,""
102,"Who is ""she"" (the person recording)?",6,""
103,"What does ""somebody speaking on it"" mean exactly?",6,""
104,"Why is this recording happening in this specific context?",5,""
