,question_id,question_text,rating,comment
135,135,What changes led to the shift from dining rooms to cafes at the station?,,
136,136,How long ago was this transition made from dining rooms to cafes?,,
137,137,Were there any specific reasons or events that caused this change?,,
138,138,What specific changes have been made to the dining room at Ipswich Station?,,
139,139,How long ago did the dining room transition to a cafe?,,
140,140,Were there any notable reasons or events that led to this change?,,
141,141,What exactly were you wondering about the dining room?,,
142,142,Has the dining room been replaced by something else entirely?,,
143,143,Why did you find it surprising that the dining room is no longer there?,,
144,144,What specific changes led to the removal of the dining room at the station?,,
145,145,How long ago was the dining room replaced by a cafe?,,
146,146,Were there any customer complaints or feedback that influenced this change?,,
147,147,What kind of rolls are typically served at the station now?,,
148,148,"Has the station's cafe always served just rolls and tea, or is this a recent change?",,
149,149,Are there any plans to reintroduce a proper dining room or more substantial food options at the station in the future?,,
150,150,What specific types of meals were typically served in the dining room at the station?,,
151,151,How has the change from a full dining room to just a café affected customer experiences?,,
152,152,Were there any particular dishes or services that were especially popular or notable?,,
