question_id,question_text,rating,comment
116,"Were there any particular challenges or advantages when working with bigger farms compared to smaller ones?",,""
117,"What specific services did you offer to the smaller farms that might have differed from those for larger farms?",,""
118,"How did the pricing or payment structure for combining services vary between bigger and smaller farms?",,""
119,"Were there any particular challenges or advantages when working with the smaller ""peedie"" farms compared to larger ones?",,""
120,"What exactly is a ""bagger"" on the machine?",,""
121,"How did the bagging process work in practice?",,""
122,"Were there any challenges or notable aspects of bagging barley on small farms?",,""
123,"What kind of trailer was used for transporting the barley?",,""
124,"How did the transition from bags to tanks affect the efficiency of the harvesting process?",,""
125,"Were there any specific challenges or advantages associated with using the tank method compared to the bagging system?",,""
126,"What specific types of weather conditions would prevent you from working?",,""
127,"How did the transition from jute bags to plastic ones affect your work?",,""
128,"Were there any particular challenges or advantages to using the bagger on the machine compared to the later tank method?",,""
129,"What specific tasks or activities were typically done until three in the morning during those bonny days?",,""
130,"How did the weather conditions influence the work schedule and productivity during those long working days?",,""
131,"What kind of machinery or equipment was used to work until three in the morning, and how did it differ from daytime operations?",,""
132,"What specific weather conditions determined when you would work until three in the morning?",,""
133,"How did the work schedule adjust when the weather was not favorable for harvesting?",,""
134,"Were there any particular challenges or risks associated with working such long hours during good weather?",,""
135,"What exactly made the arrival of the first combine harvester such a spectacle?",,""
136,"How did the local community or farmers react when they first saw the combine harvester in action?",,""
137,"Were there any notable challenges or adjustments that had to be made when transitioning to using the combine harvester?",,""
138,"What specific aspects of the combine's arrival made it such a spectacle?",,""
139,"How did the local community react to the introduction of this new technology?",,""
140,"Were there any notable challenges or resistance when the combine was first introduced?",,""
141,"What specifically prompted the laughter in that moment?",,""
142,"Was the laughter a reaction to something humorous or surprising in the conversation?",,""
143,"Could the laughter indicate a shift in tone or mood in the dialogue?",,""
144,"What exactly made the first combine harvester so unusual or noteworthy at the time?",,""
145,"How did people react when they saw the first combine harvester in action?",,""
146,"Were there any specific challenges or difficulties associated with the introduction of the first combine harvester?",,""
