question_id,question_text,rating,comment
54,"What specific types of gear were lost in the hurricane?",,""
55,"How did the Council's emergency system help mitigate the losses?",,""
56,"Were there any long-term effects on the community due to the financial loss?",,""
57,"- What were the specific circumstances or reasons why some people were not insured for such damages?",,""
58,"- How did the lack of insurance affect the recovery process for those who were uninsured?",,""
59,"- Were there any efforts or discussions to change insurance policies or practices after this event?",,""
60,"What specific roofs were peeled off?",,""
61,"Were there any injuries or casualties due to the roofs being peeled off?",,""
62,"How did the loss of roofs impact the daily activities or livelihoods of the people affected?",,""
63,"What specific actions would people have taken if the storm had occurred during the day?",,""
64,"How did the community typically respond to such severe weather events during that time?",,""
65,"Were there any historical records or reports of similar storms causing loss of life in the area?",,""
66,"What exactly were the roles of Charley and Tom in the mail crossing service?",,""
67,"How did the transition of mail services from Charley and Tom to the speaker's operation occur in 1955?",,""
68,"What were the specific challenges or logistical details involved in using a dinghy to row across to Wyre?",,""
69,"What specific route did you take to run direct to Kirkwall via [unclear]?",,""
70,"How did the post office approach you to take on the mail contract?",,""
71,"What challenges did you face when transitioning from passenger services to mail delivery?",,""
72,"What exactly was the route for the mail run from [unclear] to Rousay?",,""
73,"How did the mail sorting process work in Rousay for Egilsay and Wyre?",,""
74,"What was the significance of the school in Egilsay for the mail crossing?",,""
75,"What specific challenges did you face when taking over the mail contracts from Wyre?",,""
76,"How did the transition of mail contracts from Wyre to your service impact the local community?",,""
77,"Were there any notable incidents or changes in the mail delivery process after you took over the contracts?",,""
78,"What exactly was the ""[unclear] business"" that the hires were primarily for?",,""
79,"How frequently were these hires arranged, and were they scheduled or on-demand?",,""
80,"Were there any specific routes or times of day that were most common for these hires?",,""
81,"What specific events or factors led to the decision to start running direct to Kirkwall more frequently?",,""
82,"How did the transition from occasional hires to a more regular passenger service impact the local community?",,""
83,"What challenges did you face when expanding the mail and passenger services to include Rousay, Egilsay, and Wyre?",,""
84,"What exactly prompted the start of the bus service?",,""
85,"How did the transition from boat to bus service impact the local transportation dynamics?",,""
86,"Were there any significant events or changes in the community that coincided with the introduction of the bus service?",,""
87,"What happened to Bob after he died, and how did his death impact the mini bus service?",,""
88,"How long did Bob operate the mini bus service before his death?",,""
89,"Were there any other individuals or services that took over after Bob's passing?",,""
90,"What specific route did the Evie bus eventually start taking to pick up passengers?",,""
91,"How did Tom's retirement influence the start of the bus service along the unclear route?",,""
92,"Were there any other transportation alternatives available before the Evie bus service expanded?",,""
93,"What exactly happened to cause Tom to lose the mail contract in 1955?",,""
94,"What was the unclear aspect that Tom tackled after losing the mail contract?",,""
95,"Why were you not too keen on taking over the mail service at that time?",,""
96,"What specific routes did the two boats typically take each day?",,""
97,"How were the schedules for the two boats coordinated to avoid conflicts or delays?",,""
98,"Were there any particular times of the day when both boats were operating simultaneously?",,""
99,"What exactly did ""tin of bread"" refer to in this context?",,""
100,"How long were you responsible for transporting the tin of bread?",,""
101,"Were there any other supplies besides the tin of bread that you regularly transported?",,""
102,"What specific types of salted meat were commonly prepared and consumed?",,""
103,"How frequently did households typically engage in home butchering before the advent of modern refrigeration?",,""
104,"What traditional bread-making methods or recipes were prevalent in these communities?",,""
105,"What exactly was the nature of your daily transport service?",,""
106,"How did the daily transport service evolve over time?",,""
107,"What challenges did you face while managing the daily transport service?",,""
108,"What specific types of meat did you primarily store in the freezer during that time?",,""
109,"How did the availability of freezers change the way you planned and prepared meals on a daily basis?",,""
110,"Did you notice any significant differences in the quality or taste of meat after it had been frozen for a certain period?",,""
111,"What specific types of porridge were commonly consumed in Wyre during that time?",,""
112,"How did the larger population in Wyre sustain themselves with limited financial resources?",,""
113,"What were the primary sources of income for the residents of Wyre when the population was larger?",,""
114,"What exactly were the ""dozen cases of eggs"" referring to, and how were they managed or sold?",,""
115,"How did the shift from ""tons of feeding stuff"" to ""a hundredweight now coming ashore"" impact the egg industry?",,""
116,"What factors led to the decline in the egg business, and how did it affect the local economy?",,""
117,"What specific impact did imported eggs have on the local egg industry?",,""
118,"How did factory farming change the dynamics of the egg business in the region?",,""
119,"Were there any attempts by local farmers to compete with imported eggs or factory farming?",,""
120,"What exactly is a ""deep litter egg,"" and how can you tell it apart from other types of eggs?",,""
121,"How did the practice of raising hens and collecting eggs differ in the past compared to modern factory farming?",,""
122,"What impact did the introduction of imported eggs have on local egg production and the livelihoods of those involved in the industry?",,""
123,"What specific differences in taste or texture did you notice between broiler fowls and free-range fowls?",,""
124,"How did the shift from free-range to broiler farming impact local farming practices in your community?",,""
125,"Were there any health concerns or nutritional differences that made people prefer one type of fowl over the other?",,""
126,"What specific aspect of deep litter farming made it particularly notable or memorable for you?",,""
127,"How did the transition from traditional farming to deep litter systems impact local economies or communities?",,""
128,"Were there any health or environmental concerns associated with deep litter farming that you observed?",,""
129,"What specific factors caused the deep litter farming business to decline?",,""
130,"How long did the deep litter farming business last before it stopped being profitable?",,""
131,"Were there any alternative farming methods that replaced deep litter farming?",,""
132,"What specific factors led to the closure of the egg packing stations?",,""
133,"How did the presence of washing machines and other equipment at the packing stations influence their operations?",,""
134,"Were there any attempts to revive or replace the packing stations after their closure, and if so, what were the outcomes?",,""
135,"What exactly were these automatic feeders used for in the egg packing stations?",,""
136,"How did the automatic feeders compare to manual feeding methods in terms of efficiency?",,""
137,"Were there any notable challenges or advantages associated with using automatic feeders in the egg industry?",,""
138,"What specific time period are you referring to when you mention the egg prices?",,""
139,"Were there any notable fluctuations in egg prices during that era?",,""
140,"Did the prices vary significantly between different types of eggs, such as free-range versus deep litter?",,""
141,"What specific tasks did the men typically help with in the egg business?",,""
142,"How did the division of labor between men and women in the egg business reflect broader societal norms of the time?",,""
143,"Were there any notable differences in how men and women approached or managed the egg business?",,""
144,"What specific methods or techniques were used for washing eggs?",,""
145,"Why was washing eggs a significant task, particularly for women?",,""
146,"How did the process of washing eggs impact the overall egg production and business?",,""
147,"What exactly was the egg wash process you mentioned?",,""
148,"How did the water flow through the net basket of eggs?",,""
149,"Why did you say the eggs would keep better unwashed?",,""
150,"What exactly is the ""seal"" that washing the eggs breaks, and how does it affect the eggs' preservation?",,""
151,"How common was it for hens to eat their own eggs, and were there any methods to prevent this behavior?",,""
152,"What were the typical consequences of not keeping the nests clean, besides the hens eating the eggs?",,""
153,"What specific methods were used to stop the hens from pecking each other?",,""
154,"Did the change in deep litter directly correlate with an increase in cannibalistic behavior among the hens?",,""
155,"Were there any long-term effects on the hens' health or egg production after the pecking incidents?",,""
156,"What type of lights were used to extend the daylight for the hens?",,""
157,"How did the extended daylight affect the overall health of the hens besides their egg-laying behavior?",,""
158,"Were there any specific challenges or drawbacks to using artificial lighting in the winter?",,""
159,"What specific lighting techniques were used to extend the laying season for the hens?",,""
160,"How did the artificial lighting affect the overall health and behavior of the hens besides cannibalism?",,""
161,"Were there any notable differences in egg production or quality when using artificial lighting compared to natural lighting conditions?",,""
